seed,family,policy,layer,collision,bufferViolation,minGap,stopTime,stopped,brakeTime,finalSpeed
27846,wet,no-speed-cap,nominal-model,false,false,35.49300737124997,13.600000000000058,true,9.399999999999999,0
27846,wet,no-speed-cap,extended-model,false,false,19.655800199940074,16.250000000000096,true,9.399999999999999,0
27846,wet,no-brake-bound,nominal-model,false,false,8.116284916875713,27.350000000000254,true,25.250000000000224,0
27846,wet,no-brake-bound,extended-model,false,true,4.163683714480101,28.55000000000027,true,25.10000000000022,0
27847,wet,baseline,nominal-model,false,false,8.127986273274189,15.300000000000082,true,10.500000000000014,0
27847,wet,baseline,extended-model,true,true,-0.04000796308281451,14.600000000000072,false,10.500000000000014,5.94179019810924
27847,wet,guarded,nominal-model,false,false,18.61272833271471,24.050000000000207,true,21.650000000000173,0
27847,wet,guarded,extended-model,false,false,13.784795870736446,25.450000000000227,true,21.35000000000017,0
27847,wet,no-speed-cap,nominal-model,false,false,50.733762854036684,11.750000000000032,true,6.949999999999983,0
27847,wet,no-speed-cap,extended-model,false,false,30.624026429465744,15.10000000000008,true,6.949999999999983,0
27847,wet,no-brake-bound,nominal-model,false,false,8.112728332729887,25.80000000000023,true,23.400000000000198,0
27847,wet,no-brake-bound,extended-model,false,true,2.9847958708332953,27.250000000000252,true,23.150000000000194,0
27848,wet,baseline,nominal-model,false,false,8.166490949736897,10.750000000000018,true,6.449999999999985,0
27848,wet,baseline,extended-model,true,true,-0.0526371553099807,10.25000000000001,false,6.449999999999985,5.77478918172427
27848,wet,guarded,nominal-model,false,false,15.360257418114486,15.85000000000009,true,13.70000000000006,0
27848,wet,guarded,extended-model,false,false,10.727926391178414,17.20000000000011,true,13.500000000000057,0
27848,wet,no-speed-cap,nominal-model,false,false,37.19405385199383,8.299999999999983,true,4.049999999999994,0
27848,wet,no-speed-cap,extended-model,false,false,18.993320082605294,11.350000000000026,true,4.049999999999994,0
27848,wet,no-brake-bound,nominal-model,false,false,8.160257594906739,17.050000000000107,true,14.900000000000077,0
27848,wet,no-brake-bound,extended-model,false,true,3.5279272667314103,18.400000000000126,true,14.700000000000074,0
27849,wet,baseline,nominal-model,false,false,8.395255532845681,15.650000000000087,true,10.85000000000002,0
27849,wet,baseline,extended-model,true,true,-0.16294957189234083,14.550000000000072,false,10.85000000000002,8.162418129964541
27849,wet,guarded,nominal-model,false,false,18.782681986154614,24.850000000000218,true,22.450000000000184,0
27849,wet,guarded,extended-model,false,false,8.727406247878037,27.15000000000025,true,21.35000000000017,0
27849,wet,no-speed-cap,nominal-model,false,false,50.995808137209906,12.100000000000037,true,7.299999999999982,0
27849,wet,no-speed-cap,extended-model,false,false,10.320288396544015,18.900000000000134,true,7.299999999999982,0
27849,wet,no-brake-bound,nominal-model,false,false,8.282681986165073,26.600000000000243,true,24.20000000000021,0
27849,wet,no-brake-bound,extended-model,true,true,-0.029440105109415526,26.950000000000248,false,23.150000000000194,2.058701484995421
27850,wet,baseline,nominal-model,false,false,8.260660985608013,15.85000000000009,true,10.90000000000002,0
27850,wet,baseline,extended-model,true,true,-0.15311067135888834,15.550000000000086,false,10.90000000000002,4.383339304392332
27850,wet,guarded,nominal-model,false,false,20.286427317240793,24.800000000000217,true,22.300000000000182,0
27850,wet,guarded,extended-model,false,false,16.52451627957163,25.60000000000023,true,21.900000000000176,0
27850,wet,no-speed-cap,nominal-model,false,false,56.261174821408474,11.850000000000033,true,6.8999999999999835,0
27850,wet,no-speed-cap,extended-model,false,false,37.782404564921535,14.600000000000072,true,7.249999999999982,0
27850,wet,no-brake-bound,nominal-model,false,false,8.286427317258472,26.800000000000246,true,24.30000000000021,0
27850,wet,no-brake-bound,extended-model,false,true,4.524516279695661,27.600000000000257,true,23.900000000000205,0
27851,wet,baseline,nominal-model,false,false,8.116963076411196,13.150000000000052,true,8.349999999999984,0
27851,wet,baseline,extended-model,true,true,-0.20563395737718793,12.050000000000036,false,8.349999999999984,7.904479613477065
27851,wet,guarded,nominal-model,false,false,18.487704532064356,19.550000000000143,true,17.15000000000011,0
27851,wet,guarded,extended-model,false,false,9.511167081171948,22.25000000000018,true,16.800000000000104,0
27851,wet,no-speed-cap,nominal-model,false,false,49.71455393039838,9.650000000000002,true,4.899999999999991,0
27851,wet,no-speed-cap,extended-model,false,false,13.469161735939565,15.700000000000088,true,4.899999999999991,0
27851,wet,no-brake-bound,nominal-model,false,false,8.287704534891816,21.250000000000167,true,18.850000000000133,0
27851,wet,no-brake-bound,extended-model,true,true,-0.02247855351100725,22.650000000000187,false,18.55000000000013,1.4625107636864532
27852,wet,baseline,nominal-model,false,false,8.370768440715835,11.65000000000003,true,6.949999999999983,0
27852,wet,baseline,extended-model,true,true,-0.04184677515843305,10.650000000000016,false,6.949999999999983,7.725571819773327
27852,wet,guarded,nominal-model,false,false,18.14530995206337,16.6000000000001,true,14.250000000000068,0
27852,wet,guarded,extended-model,false,false,9.421548508009892,19.30000000000014,true,14.050000000000065,0
27852,wet,no-speed-cap,nominal-model,false,false,46.05412256048601,8.499999999999986,true,3.899999999999994,0
27852,wet,no-speed-cap,extended-model,false,false,13.372931908873227,14.100000000000065,true,3.899999999999994,0
27852,wet,no-brake-bound,nominal-model,false,false,8.245310036264357,18.250000000000124,true,15.900000000000091,0
27852,wet,no-brake-bound,extended-model,true,true,-0.009442789011245623,20.00000000000015,false,15.700000000000088,1.0401699290670006
27853,wet,baseline,nominal-model,false,false,8.087989381663704,11.700000000000031,true,7.049999999999983,0
27853,wet,baseline,extended-model,true,true,-0.118333211206334,11.200000000000024,false,7.049999999999983,5.346607641009674
27853,wet,guarded,nominal-model,false,false,17.579628187306128,17.050000000000107,true,14.700000000000074,0
27853,wet,guarded,extended-model,false,false,13.283633636974912,17.800000000000118,true,14.050000000000065,0
27853,wet,no-speed-cap,nominal-model,false,false,46.48893043688565,8.499999999999986,true,3.8499999999999943,0
27853,wet,no-speed-cap,extended-model,false,false,29.36809350211024,11.350000000000026,true,3.8499999999999943,0
27853,wet,no-brake-bound,nominal-model,false,false,8.279628403013987,18.60000000000013,true,16.250000000000096,0
27853,wet,no-brake-bound,extended-model,false,true,3.983637001890429,19.35000000000014,true,15.600000000000087,0
27854,wet,baseline,nominal-model,false,false,8.563209663214252,14.40000000000007,true,9.45,0
27854,wet,baseline,extended-model,true,true,-0.017530055248698773,13.70000000000006,false,9.45,5.981831827345471
27854,wet,guarded,nominal-model,false,false,20.112463367326995,21.35000000000017,true,18.850000000000133,0
27854,wet,guarded,extended-model,false,false,14.708066875554664,23.050000000000193,true,18.800000000000132,0
27854,wet,no-speed-cap,nominal-model,false,false,55.708906631220714,10.500000000000014,true,5.549999999999988,0
27854,wet,no-speed-cap,extended-model,false,false,34.78829473164285,14.000000000000064,true,5.549999999999988,0
27854,wet,no-brake-bound,nominal-model,false,false,8.112463367579949,23.350000000000197,true,20.85000000000016,0
27854,wet,no-brake-bound,extended-model,false,true,2.7080668762834534,25.05000000000022,true,20.80000000000016,0
27855,wet,baseline,nominal-model,false,false,8.569986694782756,14.700000000000074,true,9.900000000000006,0
27855,wet,baseline,extended-model,true,true,-0.1313695547162297,14.000000000000064,false,9.900000000000006,6.180106638930631
27855,wet,guarded,nominal-model,false,false,18.563567723633525,22.85000000000019,true,20.450000000000156,0
27855,wet,guarded,extended-model,false,false,13.160774458359924,23.900000000000205,true,19.650000000000144,0
27855,wet,no-speed-cap,nominal-model,false,false,50.5703916135127,11.200000000000024,true,6.399999999999985,0
27855,wet,no-speed-cap,extended-model,false,false,28.416050184765197,14.900000000000077,true,6.399999999999985,0
27855,wet,no-brake-bound,nominal-model,false,false,8.06356772380974,24.600000000000215,true,22.20000000000018,0
27855,wet,no-brake-bound,extended-model,false,true,2.660774463475832,25.65000000000023,true,21.40000000000017,0
27856,wet,baseline,nominal-model,false,false,8.034227071541466,12.450000000000042,true,7.89999999999998,0
27856,wet,baseline,extended-model,true,true,-0.17345678493899186,11.750000000000032,false,7.89999999999998,6.393314731882972
27856,wet,guarded,nominal-model,false,false,16.964198981554603,18.800000000000132,true,16.5000000000001,0
27856,wet,guarded,extended-model,false,false,11.541607939054927,19.850000000000147,true,15.700000000000088,0
27856,wet,no-speed-cap,nominal-model,false,false,44.03660317590044,9.45,true,4.899999999999991,0
27856,wet,no-speed-cap,extended-model,false,false,21.797397402304853,13.150000000000052,true,4.899999999999991,0
27856,wet,no-brake-bound,nominal-model,false,false,8.264199000352221,20.250000000000153,true,17.95000000000012,0
27856,wet,no-brake-bound,extended-model,false,true,2.541608508233196,21.35000000000017,true,17.20000000000011,0
27857,wet,baseline,nominal-model,false,false,8.372595656390672,15.650000000000087,true,11.350000000000026,0
27857,wet,baseline,extended-model,true,true,-0.00850492483874632,15.400000000000084,false,11.350000000000026,4.761720969046095
27857,wet,guarded,nominal-model,false,false,15.491799855759382,25.75000000000023,true,23.6000000000002,0
27857,wet,guarded,extended-model,false,false,11.794514987178047,26.550000000000242,true,23.150000000000194,0
27857,wet,no-speed-cap,nominal-model,false,false,37.172622870341,13.250000000000053,true,8.949999999999992,0
27857,wet,no-speed-cap,extended-model,false,false,22.448207074906747,15.700000000000088,true,8.949999999999992,0
27857,wet,no-brake-bound,nominal-model,false,false,8.291799855761496,26.950000000000248,true,24.800000000000217,0
27857,wet,no-brake-bound,extended-model,false,true,4.594514987194714,27.75000000000026,true,24.35000000000021,0
27858,wet,baseline,nominal-model,false,false,8.528700046413007,14.700000000000074,true,9.900000000000006,0
27858,wet,baseline,extended-model,true,true,-0.07498245905503609,13.650000000000059,false,9.900000000000006,7.925763297766482
27858,wet,guarded,nominal-model,false,false,18.848946733376124,22.500000000000185,true,20.10000000000015,0
27858,wet,guarded,extended-model,false,false,9.581949701402038,25.400000000000226,true,19.850000000000147,0
27858,wet,no-speed-cap,nominal-model,false,false,51.191531008904406,11.150000000000023,true,6.349999999999985,0
27858,wet,no-speed-cap,extended-model,false,false,13.775778019673908,17.400000000000112,true,6.349999999999985,0
27858,wet,no-brake-bound,nominal-model,false,false,8.048946733438072,24.30000000000021,true,21.900000000000176,0
27858,wet,no-brake-bound,extended-model,true,true,-0.039802884293010266,25.70000000000023,false,21.650000000000173,1.6000376871359032
27859,wet,baseline,nominal-model,false,false,8.188756050140057,15.950000000000092,true,11.250000000000025,0
27859,wet,baseline,extended-model,true,true,-0.25309267584691497,15.300000000000082,false,11.250000000000025,5.960733198645903
27859,wet,guarded,nominal-model,false,false,17.7322482869302,25.500000000000227,true,23.150000000000194,0
27859,wet,guarded,extended-model,false,false,12.771740966414939,26.45000000000024,true,22.400000000000183,0
27859,wet,no-speed-cap,nominal-model,false,false,47.18879725698201,12.700000000000045,true,7.99999999999998,0
27859,wet,no-speed-cap,extended-model,false,false,26.83346230181047,16.050000000000093,true,7.99999999999998,0
27859,wet,no-brake-bound,nominal-model,false,false,8.132248286936203,27.10000000000025,true,24.750000000000217,0
27859,wet,no-brake-bound,extended-model,false,true,3.171740966551056,28.050000000000264,true,24.000000000000206,0
27860,wet,baseline,nominal-model,false,false,8.183068798098304,15.250000000000082,true,10.550000000000015,0
27860,wet,baseline,extended-model,true,true,-0.048817845193298126,15.000000000000078,false,10.550000000000015,4.267667406306466
27860,wet,guarded,nominal-model,false,false,17.938994546635797,24.050000000000207,true,21.700000000000173,0
27860,wet,guarded,extended-model,false,false,14.635508101300843,24.700000000000216,true,21.200000000000166,0
27860,wet,no-speed-cap,nominal-model,false,false,47.18313373345512,12.000000000000036,true,7.299999999999982,0
27860,wet,no-speed-cap,extended-model,false,false,33.710448110301854,14.250000000000068,true,7.299999999999982,0
27860,wet,no-brake-bound,nominal-model,false,false,8.03899454667254,25.70000000000023,true,23.350000000000197,0
27860,wet,no-brake-bound,extended-model,false,true,4.735508101611686,26.35000000000024,true,22.85000000000019,0
27861,wet,baseline,nominal-model,false,false,8.484480353878894,16.800000000000104,true,11.900000000000034,0
27861,wet,baseline,extended-model,true,true,-0.03545562980843897,16.100000000000094,false,11.900000000000034,6.022852699272358
27861,wet,guarded,nominal-model,false,false,19.58476038272704,26.150000000000237,true,23.700000000000202,0
27861,wet,guarded,extended-model,false,false,14.258810899390426,27.90000000000026,true,23.6500000000002,0
27861,wet,no-speed-cap,nominal-model,false,false,54.10243019327646,13.00000000000005,true,8.09999999999998,0
27861,wet,no-speed-cap,extended-model,false,false,32.8532964607943,16.5500000000001,true,8.09999999999998,0
27861,wet,no-brake-bound,nominal-model,false,false,8.184760382727461,28.050000000000264,true,25.60000000000023,0
27861,wet,no-brake-bound,extended-model,false,true,2.85881089939204,29.80000000000029,true,25.550000000000228,0
27862,wet,baseline,nominal-model,false,false,8.530344123899283,15.80000000000009,true,11.300000000000026,0
27862,wet,baseline,extended-model,true,true,-0.016088025207636747,15.950000000000092,false,11.300000000000026,3.1911722701756826
27862,wet,guarded,nominal-model,false,false,16.605800320453795,25.80000000000023,true,23.5500000000002,0
27862,wet,guarded,extended-model,false,false,13.827470100024357,26.50000000000024,true,23.300000000000196,0
27862,wet,no-speed-cap,nominal-model,false,false,42.130511742447254,13.00000000000005,true,8.499999999999986,0
27862,wet,no-speed-cap,extended-model,false,false,30.896313111937275,14.850000000000076,true,8.499999999999986,0
27862,wet,no-brake-bound,nominal-model,false,false,8.205800320455637,27.20000000000025,true,24.95000000000022,0
27862,wet,no-brake-bound,extended-model,false,false,5.427470100031428,27.90000000000026,true,24.700000000000216,0
27863,wet,baseline,nominal-model,false,false,8.129644630816074,14.45000000000007,true,9.850000000000005,0
27863,wet,baseline,extended-model,true,true,-0.210454281302475,13.550000000000058,false,9.850000000000005,7.289510602987429
27863,wet,guarded,nominal-model,false,false,17.28387160634861,22.80000000000019,true,20.500000000000156,0
27863,wet,guarded,extended-model,false,false,9.97876369549897,24.450000000000212,true,19.700000000000145,0
27863,wet,no-speed-cap,nominal-model,false,false,44.7304382316982,11.400000000000027,true,6.799999999999984,0
27863,wet,no-speed-cap,extended-model,false,false,15.52230916459257,16.250000000000096,true,6.799999999999984,0
27863,wet,no-brake-bound,nominal-model,false,false,8.283871606450532,24.30000000000021,true,22.000000000000178,0
27863,wet,no-brake-bound,extended-model,false,true,0.9787637000182485,25.950000000000234,true,21.200000000000166,0
27864,wet,baseline,nominal-model,false,false,8.41329065189808,11.500000000000028,true,6.549999999999985,0
27864,wet,baseline,extended-model,true,true,-0.0378763119664427,10.700000000000017,false,6.549999999999985,6.3216930596478145
27864,wet,guarded,nominal-model,false,false,20.065723936903055,16.250000000000096,true,13.75000000000006,0
27864,wet,guarded,extended-model,false,false,14.361915645912973,17.650000000000116,true,13.250000000000053,0
27864,wet,no-speed-cap,nominal-model,false,false,54.945381235445836,7.599999999999981,true,2.6999999999999984,0
27864,wet,no-speed-cap,extended-model,false,false,32.19863052049482,11.450000000000028,true,2.6999999999999984,0
27864,wet,no-brake-bound,nominal-model,false,false,8.06572438426565,18.250000000000124,true,15.750000000000089,0
27864,wet,no-brake-bound,extended-model,false,true,2.3619217198200317,19.650000000000144,true,15.250000000000082,0
27865,wet,baseline,nominal-model,false,false,8.469338948175903,13.100000000000051,true,8.699999999999989,0
27865,wet,baseline,extended-model,true,true,-0.10816229966991386,12.950000000000049,false,8.699999999999989,4.3780000764681954
27865,wet,guarded,nominal-model,false,false,15.919192450869218,19.800000000000146,true,17.600000000000115,0
27865,wet,guarded,extended-model,false,false,12.575783652237646,20.900000000000162,true,17.550000000000114,0
27865,wet,no-speed-cap,nominal-model,false,false,39.819081653098635,10.500000000000014,true,6.099999999999986,0
27865,wet,no-speed-cap,extended-model,false,false,25.99423758604462,12.800000000000047,true,6.099999999999986,0
27865,wet,no-brake-bound,nominal-model,false,false,8.119192451716515,21.100000000000165,true,18.900000000000134,0
27865,wet,no-brake-bound,extended-model,false,true,4.775783654078452,22.20000000000018,true,18.850000000000133,0
27866,wet,baseline,nominal-model,false,false,8.227827985407941,11.55000000000003,true,7.249999999999982,0
27866,wet,baseline,extended-model,true,true,-0.250195706559623,11.000000000000021,false,7.249999999999982,6.202579392599402
27866,wet,guarded,nominal-model,false,false,15.426306608908419,17.550000000000114,true,15.400000000000084,0
27866,wet,guarded,extended-model,false,false,10.192321914557397,19.000000000000135,true,15.10000000000008,0
27866,wet,no-speed-cap,nominal-model,false,false,37.68065850954622,9.099999999999994,true,4.799999999999991,0
27866,wet,no-speed-cap,extended-model,false,false,16.811523900145232,12.600000000000044,true,4.799999999999991,0
27866,wet,no-brake-bound,nominal-model,false,false,8.226306634277023,18.75000000000013,true,16.6000000000001,0
27866,wet,no-brake-bound,extended-model,false,true,2.992322105169194,20.200000000000152,true,16.300000000000097,0
27867,wet,baseline,nominal-model,false,false,8.40157234656084,11.400000000000027,true,6.399999999999985,0
27867,wet,baseline,extended-model,true,true,-0.17161902715008637,10.20000000000001,false,6.399999999999985,8.286328192735757
27867,wet,guarded,nominal-model,false,false,20.50639975125796,15.650000000000087,true,13.150000000000052,0
27867,wet,guarded,extended-model,false,false,9.627109327678227,17.550000000000114,true,11.400000000000027,0
27867,wet,no-speed-cap,nominal-model,false,false,58.20219585551985,7.249999999999982,true,2.25,0
27867,wet,no-speed-cap,extended-model,false,false,14.500388986215455,14.550000000000072,true,2.25,0
27867,wet,no-brake-bound,nominal-model,false,false,8.2064018406885,17.700000000000117,true,15.200000000000081,0
27867,wet,no-brake-bound,extended-model,true,true,-0.10938349916733614,17.30000000000011,false,13.450000000000056,2.2374990790281597
27868,wet,baseline,nominal-model,false,false,8.310672466319033,10.800000000000018,true,6.299999999999986,0
27868,wet,baseline,extended-model,true,true,-0.13289841209336828,10.90000000000002,false,6.299999999999986,3.295993775458948
27868,wet,guarded,nominal-model,false,false,16.48210432399236,15.400000000000084,true,13.150000000000052,0
27868,wet,guarded,extended-model,false,false,13.82168550906431,16.250000000000096,true,13.05000000000005,0
27868,wet,no-speed-cap,nominal-model,false,false,40.448599380559585,8.09999999999998,true,3.699999999999995,0
27868,wet,no-speed-cap,extended-model,false,false,29.617421775852563,9.950000000000006,true,3.699999999999995,0
27868,wet,no-brake-bound,nominal-model,false,false,8.082104635920473,16.800000000000104,true,14.550000000000072,0
27868,wet,no-brake-bound,extended-model,false,false,5.421686243181966,17.650000000000116,true,14.45000000000007,0
27869,wet,baseline,nominal-model,false,false,8.233919506596976,10.600000000000016,true,5.649999999999988,0
27869,wet,baseline,extended-model,true,true,-0.12830423035933336,9.349999999999998,false,5.649999999999988,8.534865434378505
27869,wet,guarded,nominal-model,false,false,20.007281620742162,14.300000000000068,true,11.800000000000033,0
27869,wet,guarded,extended-model,false,false,8.283964976803134,16.6500000000001,true,10.20000000000001,0
27869,wet,no-speed-cap,nominal-model,false,false,55.874883499247574,6.649999999999984,true,1.7000000000000008,0
27869,wet,no-speed-cap,extended-model,false,false,5.258273323938624,14.800000000000075,true,2.000000000000001,0
27869,wet,no-brake-bound,nominal-model,false,false,8.007289921134827,16.300000000000097,true,13.800000000000061,0
27869,wet,no-brake-bound,extended-model,true,true,-0.0184292624602449,15.80000000000009,false,12.200000000000038,2.6290632682239146
27870,wet,baseline,nominal-model,false,false,8.551803968411946,13.450000000000056,true,8.949999999999992,0
27870,wet,baseline,extended-model,true,true,-0.09899348249768991,14.000000000000064,false,8.949999999999992,2.0613371030170384
27870,wet,guarded,nominal-model,false,false,16.65843896698385,21.050000000000164,true,18.800000000000132,0
27870,wet,guarded,extended-model,false,false,14.3929065171979,21.55000000000017,true,18.500000000000128,0
27870,wet,no-speed-cap,nominal-model,false,false,42.15312765298296,10.650000000000016,true,6.149999999999986,0
27870,wet,no-speed-cap,extended-model,false,false,32.42339236502278,12.250000000000039,true,6.149999999999986,0
27870,wet,no-brake-bound,nominal-model,false,false,8.258438967818506,22.450000000000184,true,20.200000000000152,0
27870,wet,no-brake-bound,extended-model,false,false,5.692906520593226,23.000000000000192,true,19.95000000000015,0
27871,wet,baseline,nominal-model,false,false,8.477170655164969,12.650000000000045,true,8.04999999999998,0
27871,wet,baseline,extended-model,true,true,-0.15161629483549177,12.200000000000038,false,8.04999999999998,5.3712737179938035
27871,wet,guarded,nominal-model,false,false,17.181670295806043,19.30000000000014,true,17.000000000000107,0
27871,wet,guarded,extended-model,false,false,12.96001319014215,20.450000000000156,true,16.6500000000001,0
27871,wet,no-speed-cap,nominal-model,false,false,44.50142613598291,9.650000000000002,true,5.04999999999999,0
27871,wet,no-speed-cap,extended-model,false,false,26.860262177247535,12.600000000000044,true,5.04999999999999,0
27871,wet,no-brake-bound,nominal-model,false,false,8.181670301131078,20.80000000000016,true,18.500000000000128,0
27871,wet,no-brake-bound,extended-model,false,true,3.660013227067907,22.000000000000178,true,18.200000000000124,0
27872,wet,baseline,nominal-model,false,false,8.27048137664525,13.00000000000005,true,7.94999999999998,0
27872,wet,baseline,extended-model,true,true,-0.13564407925144906,12.550000000000043,false,7.94999999999998,4.779702608093258
27872,wet,guarded,nominal-model,false,false,20.820070518348473,18.300000000000125,true,15.750000000000089,0
27872,wet,guarded,extended-model,false,false,16.920908280619756,19.550000000000143,true,15.700000000000088,0
27872,wet,no-speed-cap,nominal-model,false,false,55.11608423100455,9.049999999999994,true,4.199999999999993,0
27872,wet,no-speed-cap,extended-model,false,false,39.79776967637787,11.65000000000003,true,4.249999999999993,0
27872,wet,no-brake-bound,nominal-model,false,false,8.220070530546707,20.400000000000155,true,17.85000000000012,0
27872,wet,no-brake-bound,extended-model,false,true,4.320908308119158,21.650000000000173,true,17.800000000000118,0
27873,wet,baseline,nominal-model,false,false,8.277103012690873,11.050000000000022,true,6.749999999999984,0
27873,wet,baseline,extended-model,true,true,-0.204113755637934,10.750000000000018,false,6.749999999999984,5.096366699639535
27873,wet,guarded,nominal-model,false,false,15.536738332134632,16.6000000000001,true,14.45000000000007,0
27873,wet,guarded,extended-model,false,false,11.699226717484407,17.500000000000114,true,14.000000000000064,0
27873,wet,no-speed-cap,nominal-model,false,false,37.69266173775503,8.599999999999987,true,4.299999999999993,0
27873,wet,no-speed-cap,extended-model,false,false,21.6987056389832,11.300000000000026,true,4.299999999999993,0
27873,wet,no-brake-bound,nominal-model,false,false,8.03673847457162,17.85000000000012,true,15.700000000000088,0
27873,wet,no-brake-bound,extended-model,false,true,4.199227962435089,18.75000000000013,true,15.250000000000082,0
27874,wet,baseline,nominal-model,false,false,8.312342885464659,14.900000000000077,true,10.750000000000018,0
27874,wet,baseline,extended-model,true,true,-0.18067868066856363,14.950000000000077,false,10.750000000000018,3.8750309580123536
27874,wet,guarded,nominal-model,false,false,14.921565415901625,24.100000000000207,true,22.000000000000178,0
27874,wet,guarded,extended-model,false,false,11.779504866157822,25.10000000000022,true,21.950000000000177,0
27874,wet,no-speed-cap,nominal-model,false,false,34.7150842423755,12.700000000000045,true,8.549999999999986,0
27874,wet,no-speed-cap,extended-model,false,false,22.342693276109003,14.800000000000075,true,8.549999999999986,0
27874,wet,no-brake-bound,nominal-model,false,false,8.021565415905684,25.250000000000224,true,23.150000000000194,0
27874,wet,no-brake-bound,extended-model,false,false,5.1795048661671785,26.200000000000237,true,23.050000000000193,0
27875,wet,baseline,nominal-model,false,false,8.059985051132571,13.800000000000061,true,8.649999999999988,0
27875,wet,baseline,extended-model,true,true,-0.17839858549359633,13.150000000000052,false,8.649999999999988,5.344884241526929
27875,wet,guarded,nominal-model,false,false,21.81493069865786,20.300000000000153,true,17.700000000000117,0
27875,wet,guarded,extended-model,false,false,17.303809569523935,21.35000000000017,true,17.25000000000011,0
27875,wet,no-speed-cap,nominal-model,false,false,63.29578166085554,9.199999999999996,true,4.049999999999994,0
27875,wet,no-speed-cap,extended-model,false,false,45.42369571272849,12.200000000000038,true,4.049999999999994,0
27875,wet,no-brake-bound,nominal-model,false,false,8.014930703452535,22.600000000000186,true,20.00000000000015,0
27875,wet,no-brake-bound,extended-model,false,true,3.803809613872602,23.6000000000002,true,19.500000000000142,0
27876,wet,baseline,nominal-model,false,false,8.303790705073823,13.400000000000055,true,8.549999999999986,0
27876,wet,baseline,extended-model,true,true,-0.05371991011480759,12.850000000000048,false,8.549999999999986,5.2938861045381955
27876,wet,guarded,nominal-model,false,false,18.853676629090444,20.00000000000015,true,17.550000000000114,0
27876,wet,guarded,extended-model,false,false,14.599986597744817,21.250000000000167,true,17.400000000000112,0
27876,wet,no-speed-cap,nominal-model,false,false,51.08697441811671,9.800000000000004,true,4.99999999999999,0
27876,wet,no-speed-cap,extended-model,false,false,33.87629501428842,12.700000000000045,true,4.99999999999999,0
27876,wet,no-brake-bound,nominal-model,false,false,8.053676630863208,21.800000000000175,true,19.35000000000014,0
27876,wet,no-brake-bound,extended-model,false,true,3.799986604062042,23.050000000000193,true,19.200000000000138,0
27877,wet,baseline,nominal-model,false,false,8.091095528173241,10.95000000000002,true,6.149999999999986,0
27877,wet,baseline,extended-model,true,true,-0.12682011458770148,10.300000000000011,false,6.149999999999986,5.8299642168595245
27877,wet,guarded,nominal-model,false,false,18.940866062242947,15.400000000000084,true,13.00000000000005,0
27877,wet,guarded,extended-model,false,false,13.998630315096989,16.6500000000001,true,12.600000000000044,0
27877,wet,no-speed-cap,nominal-model,false,false,50.44971826756279,7.4499999999999815,true,2.6499999999999986,0
27877,wet,no-speed-cap,extended-model,false,false,31.09390134368624,10.700000000000017,true,2.6499999999999986,0
27877,wet,no-brake-bound,nominal-model,false,false,8.14086706839305,17.20000000000011,true,14.800000000000075,0
27877,wet,no-brake-bound,extended-model,false,true,3.1986394097436914,18.450000000000127,true,14.40000000000007,0
27878,wet,baseline,nominal-model,false,false,8.514267405116641,11.300000000000026,true,6.499999999999985,0
27878,wet,baseline,extended-model,true,true,-0.04663916676469171,10.650000000000016,false,6.499999999999985,5.87386164363799
27878,wet,guarded,nominal-model,false,false,18.48589588458219,16.000000000000092,true,13.600000000000058,0
27878,wet,guarded,extended-model,false,false,13.646993628606879,16.900000000000105,true,12.800000000000047,0
27878,wet,no-speed-cap,nominal-model,false,false,49.92187906321408,7.84999999999998,true,3.049999999999997,0
27878,wet,no-speed-cap,extended-model,false,false,29.681083785842247,11.200000000000024,true,3.049999999999997,0
27878,wet,no-brake-bound,nominal-model,false,false,8.285896806180745,17.700000000000117,true,15.300000000000082,0
27878,wet,no-brake-bound,extended-model,false,true,3.1470174123934953,18.65000000000013,true,14.550000000000072,0
27879,wet,baseline,nominal-model,false,false,8.065224583061195,13.05000000000005,true,8.84999999999999,0
27879,wet,baseline,extended-model,true,true,-0.13542330920137147,12.600000000000044,false,8.84999999999999,5.723378544618527
27879,wet,guarded,nominal-model,false,false,14.99627515256634,20.75000000000016,true,18.65000000000013,0
27879,wet,guarded,extended-model,false,false,10.51140839732733,21.900000000000176,true,18.300000000000125,0
27879,wet,no-speed-cap,nominal-model,false,false,35.66769799160733,10.750000000000018,true,6.549999999999985,0
27879,wet,no-speed-cap,extended-model,false,false,17.683745718970272,13.75000000000006,true,6.549999999999985,0
27879,wet,no-brake-bound,nominal-model,false,false,8.09627515310109,21.900000000000176,true,19.800000000000146,0
27879,wet,no-brake-bound,extended-model,false,true,3.611408401462427,23.050000000000193,true,19.45000000000014,0
27880,wet,baseline,nominal-model,false,false,8.398664891982946,12.35000000000004,true,8.04999999999998,0
27880,wet,baseline,extended-model,true,true,-0.09254131659031373,12.750000000000046,false,8.04999999999998,2.5505786139748934
27880,wet,guarded,nominal-model,false,false,15.58531202940452,19.100000000000136,true,16.950000000000106,0
27880,wet,guarded,extended-model,false,false,13.113364591259483,19.600000000000144,true,16.6000000000001,0
27880,wet,no-speed-cap,nominal-model,false,false,37.79954672338033,9.900000000000006,true,5.599999999999988,0
27880,wet,no-speed-cap,extended-model,false,false,27.690909032368438,11.60000000000003,true,5.599999999999988,0
27880,wet,no-brake-bound,nominal-model,false,false,8.085312037929157,20.350000000000154,true,18.200000000000124,0
